"business_id","score","date","description","type"
"C0B32A45-E19A-40F3-90D44780A841F267","96","20121012","","routine"
"956A862B-E448-7C40-A49F3655435B0FA9","96","20121015","","routine"
"6CB1B780-3048-9838-60C84A03E15A5C00","96","20121015","","routine"
"B1481F66-CC98-F710-9A80460E87FB8FFA","96","20121016","","routine"
"498476","96","20121018","","routine"
"503952","96","20121018","","routine"
"CC5DABEE-E8DC-812F-ED67B731CFF28D0B","96","20121019","","routine"
"D4071B5E-EC9F-59D4-55E7997D66100519","96","20121019","","routine"
"0955966E-B707-AD2C-284027D6708858FD","96","20131009","","routine"
"2219AACA-E6BF-1B50-250786649C1538A3","96","20131009","","routine"
"153C9F72-1071-D48F-36FF148489484844","96","20130222","","routine"
"509014","96","20130225","","routine"
"BCD5D5C0-3048-98E1-5C853CC6396543D3","96","20130225","","routine"
"2555CAAD-90F8-EFBA-BD61AFB5530C342C","96","20130226","","routine"
"079E6726-EAF9-7770-92537BA708A7D696","96","20130227","","routine"
"E851FAC8-1207-B1A0-8AECD4C32C1CC930","96","20130227","","routine"
"9B42E620-E415-F0F9-DC121151557DC3AD","96","20130227","","routine"
"500142","96","20130227","","routine"
"E7F680FA-3048-98E5-1A5ABF35C0DF8905","96","20130228","","routine"
"4B61266F-EFE6-F733-7E831252B2FBD611","96","20130301","","routine"
"03D0B869-9790-0CB6-E27EB9965164CF3C","96","20130304","","routine"
"496657","96","20130305","","routine"
"500925","96","20130305","","routine"
"30BA598D-3048-9933-803D3DF61BBA26E5","96","20130306","","routine"
"497266","96.5","20120917","","routine"
"B6B19415-C048-849F-42B88BB5044485A5","96.5","20120917","","routine"
"A68E18F3-3048-983B-268AF1AB907E2B1D","96","20130321","","routine"
"14EB017A-A1BE-163B-D632175318AED442","96","20130321","","routine"
"01F7A0CB-0C0D-0E4F-4EE88C06A8A77091","96","20130321","","routine"
"501262","96","20130325","","routine"
"A929ED30-083A-A126-EBACEC0A31D87980","96","20130326","","routine"
"495567","96","20130326","","routine"
"75B43045-B9D3-61CA-E0BB8A5AA2CC5246","96","20130327","","routine"
"495627","96","20130328","","routine"
"98E38A03-1422-201B-19A7C533564B14FF","96","20130401","","routine"
"496154","96","20130401","","routine"
"499079","96","20130401","","routine"
"496926","96","20130409","","routine"
"522369C5-0B21-32F8-19997B6DEE897B7A","96","20130409","","routine"
"4A345620-3048-94EE-983DB6D534A04D49","96","20130409","","routine"
"501852","96","20130411","","routine"
"7EC8C3E3-B8C3-F3EE-1567112CB3FDE7FC","96","20130411","","routine"
"B624668B-3048-94EE-98C7D658A4310CAA","96","20130412","","routine"
"498796","96","20130415","","routine"
"500182","96.5","20130130","","routine"
"6FBF3E2D-E282-AF1F-CA34B158559FAC34","96","20130502","","routine"
"8378618D-B2EF-2689-30161F1FDDA2D2D8","96","20130503","","routine"
"97A4E859-9E14-2F5A-28FD40A5EBE2DF3E","96","20130506","","routine"
"06120DD7-0E13-3205-5876E4A445033F6F","96","20130507","","routine"
"502091","96","20130509","","routine"
"7A7730A7-D1BE-17C2-2CC406B9A5CCC18E","96","20130520","","routine"
"951C8F79-EFF9-4FF4-99073F7E722AE045","96","20130520","","routine"
"501850","96","20130521","","routine"
"0D86CC38-90AB-504B-CFE662D40469FA11","96","20130522","","routine"
"503952","96","20130529","","routine"
"D2C9EB03-B795-1FBC-FB9819752CEA6C3A","96","20130530","","routine"
"498682","96","20130605","","routine"
"DA0E7D1E-3048-94EE-9853588B60CC3EAA","96","20130605","","routine"
"D876821C-56CA-5445-D7058E9D8CBF8646","96","20130605","","routine"
"527365","96","20130606","","routine"
"71EB8CDA-AC76-9B11-46548553A9CBF1BF","96","20130606","","routine"
"504091","96","20130608","","routine"
"501074","96","20130610","","routine"
"B2FDFC63-CF76-A4E9-468E30E5B965C5BA","97","20121012","","routine"
"497184","96","20130624","","routine"
"0A13BA57-C174-0E85-6B07EA03485E77D6","96","20130624","","routine"
"8C8B3AEB-EAC7-C101-C9F137E94E3781FD","96","20130626","","followup"
"145F3FA2-C44C-B2CF-88D1A09CF0449CDD","96","20130627","","routine"
"495446","96","20130627","","routine"
"501200","96","20130627","","routine"
"9F545635-CD08-589C-E203A56481DB3161","96","20130628","","routine"
"B521AF0F-CA89-7E21-3C3D39B4636B69C6","96","20130628","","routine"
"495399","96","20130628","","routine"
"406A4230-A92F-995B-97DEE540BEACB05A","96","20130628","","routine"
"0220E23A-979D-5164-7BE7FC6D0623360A","96","20130703","","routine"
"C087797D-DA81-F57A-C31EF3D8B21BF950","96","20130709","","routine"
"496087","96","20130709","","routine"
"500800","96","20130709","","routine"
"496099","96","20130711","","routine"
"A55372B5-B899-6519-8E980B77C8A0621E","96","20130711","","routine"
"AC2FC37F-F6C5-2E8B-5F966E945D3B4D67","96","20130711","","routine"
"FC646EB8-FD33-5661-475A358EF233ACEE","96","20130712","","routine"
"497796","96","20130712","","routine"
"956A862B-E448-7C40-A49F3655435B0FA9","96","20130805","","routine"
"527174","96","20130806","","routine"
"D8D373E1-3048-9933-80598190D171A8F1","96","20130806","","routine"
"500537","96","20130806","","routine"
"498289","96","20130806","","routine"
"FC8CF4C5-A7CA-934B-1E101135DAD3ABD4","96","20130807","","routine"
"E7936A14-E419-5A6B-ACDE95F397D384C8","96","20130808","","routine"
"0124B480-C0F4-15B8-6D8AE96D00E0EB92","96","20130808","","routine"
"496787","96","20130808","","routine"
"497805","96","20130809","","routine"
"AFDBE0BA-3048-98E5-1AA9909C5729B7BD","96","20130813","","routine"
"6987D779-15C0-135A-BE3B5DC91ED4EC13","96","20130814","","routine"
"501107","96","20130814","","routine"
"EAC70ABE-C00C-1791-BC0EB43A4E1F54C7","96","20130815","","routine"
"1355603A-14FD-8BF8-913CA2C79A0B279A","96","20130816","","routine"
"91B5EF34-0C5E-4143-A6A17737E86F3A17","96","20130819","","routine"
"494796","96","20130819","","routine"
"121B4F3B-1289-AA2E-4A2513621F4F6FD8","96","20130827","","routine"
"501852","96","20130827","","routine"
"495531","96","20130828","","routine"
"D61C7A82-D602-1442-8732136A791D4881","97","20130411","","routine"
"527694","97","20130415","","routine"
"9D62FF17-1422-201B-19E1B743376A6564","96","20131114","","routine"
"C8B76CD4-10A1-1141-D091D84704B91010","96","20131114","","routine"
"01F7A0CB-0C0D-0E4F-4EE88C06A8A77091","96","20131115","","routine"
"39FFFC4D-0FC3-02FB-8A054728449C419A","96","20131120","","routine"
"61B0869D-ED4F-26AC-8BB815E4DD427F23","96","20131120","","routine"
"501573","96","20131121","","routine"
"710A804A-CBC6-9543-9E80D2E749391183","96","20131122","","routine"
"812578E2-13D4-D73C-EC0E12792E47A294","96","20131126","","routine"
"5C780583-0999-AB22-64F752E63FC1E85E","96","20131126","","routine"
"495616","96","20131202","","routine"
"B2EED1ED-DCB2-2977-C956EC4628CFBA28","96","20131202","","routine"
"498673","96","20131205","","routine"
"497928","96","20131205","","routine"
"7E119D52-1422-201B-19CAEAE6C7DCEE25","96","20131209","","routine"
"497544","96","20131211","","routine"
"91815FB0-E55F-3D58-87EF46A39937EA1C","96","20131212","","routine"
"1885C346-A6DC-38FC-60AAD7D679DAE4B9","96","20131213","","routine"
"B3DAAAFF-3048-98E7-0487BEB9BF995C40","96","20131213","","routine"
"499701","96","20140121","","routine"
"496404","96","20140122","","routine"
"501649","96","20140122","","routine"
"496389","96","20140123","","routine"
"498422","96","20140123","","routine"
"9235C852-FC50-46F1-62B2931081135190","96","20140123","","routine"
"ADB4A941-A1C4-8969-A6B314D5D4E8C010","96.5","20121031","","routine"
"495278","96.5","20121102","","routine"
"501850","96.5","20121102","","routine"
"500496","96.5","20121106","","routine"
"504119","96.5","20121108","","routine"
"2C77A528-1422-201B-19AE9EE01276EBE1","96.5","20121113","","routine"
"496462","96.5","20121113","","routine"
"497294","96.5","20121114","","routine"
"501176","96.5","20121119","","routine"
"501568","96.5","20121119","","routine"
"BA924BE0-99F4-5DBE-0C963B9FF9B3FA51","96.5","20121119","","routine"
"10E3B019-E45C-6A2B-B7A3DB9F3521FDF5","96.5","20121121","","routine"
"496926","96.5","20121126","","routine"
"17F1D385-BE09-6BD0-7A88C1624D7C3ABC","96.5","20121128","","routine"
"45E4E098-3048-9933-8051F08A12A17025","96.5","20121203","","routine"
"EAD93E78-C207-2103-E18AA645BB253640","96.5","20121205","","routine"
"23377137-FE5B-25B8-95014EBB2B647681","96.5","20121206","","routine"
"26301E88-9486-28D6-4337A3B2F1693F52","96.5","20121211","","routine"
"493871","96.5","20121212","","routine"
"496259","96.5","20121212","","routine"
"497184","96.5","20121213","","routine"
"00D18CF6-A9E0-C802-4912244307982DE1","96.5","20121219","","routine"
"500629","96.5","20121220","","routine"
"13A8F38F-C980-7D9D-2AB9F1C03FD64D9C","96.5","20121227","","routine"
"B73D1E05-3048-983B-26C1362BE48A5AE6","96.5","20121228","","routine"
"01351F31-B3E9-348D-50CFFEE9ADAB2D18","96.5","20130412","","routine"
"241FCC70-B865-0DF4-75D9607CED905591","96.5","20130417","","routine"
"17F1D385-BE09-6BD0-7A88C1624D7C3ABC","96.5","20130417","","routine"
"494971","96.5","20130419","","routine"
"10D20211-F51D-C965-289835667F477C67","96.5","20130419","","routine"
"501584","96.5","20130423","","routine"
"499874","96.5","20130424","","routine"
"501438","96.5","20130425","","routine"
"A96B9E66-3048-98E5-1AEEFB37C98C2DCD","96.5","20130425","","routine"
"498540","96.5","20130425","","routine"
"04E30B2B-A07E-2422-F0D9EDF0B772198B","96.5","20130426","","routine"
"133A8A6C-1657-ECA0-18E0DBA732B14C1E","96.5","20130606","","routine"
"6C9DD38F-3048-9838-6005E058277CB6D9","96.5","20130606","","routine"
"503767","96.5","20130612","","routine"
"495484","96.5","20130612","","routine"
"74939767-BFE5-9A69-65212AC337C76878","96.5","20130612","","routine"
"12C14274-1670-122A-ED39C62237E611D7","96.5","20130613","","routine"
"10B95BE1-C6ED-6ED7-77651B9EDEF0A73C","96.5","20130613","","routine"
"1DB876F0-3048-983B-2612118AA681C9B9","96.5","20130614","","routine"
"499562","96.5","20130614","","routine"
"ACB07B17-3048-98E5-1A839C076FC76621","96.5","20130617","","routine"
"499745","96.5","20130617","","routine"
"E3370D79-D9E5-1617-23F0A02F31374532","96.5","20130618","","routine"
"501810","96.5","20130618","","routine"
"04D9B05A-C331-5A52-99122FA35457268C","96.5","20130621","","routine"
"1E74A1D6-04F4-A24E-D736ECF479BEA2F7","96.5","20130624","","routine"
"D0F7B380-0691-E233-062EF55878C492AF","96.5","20130625","","routine"
"C3C7D163-BF97-082B-B8097A07A41DF1C7","96.5","20130625","","routine"
"495743","96.5","20130626","","routine"
"6F7D8189-AAB8-7FC9-BF4333120A9443B0","96.5","20130626","","routine"
"501351","96.5","20130626","","routine"
"A3B7B03D-FC54-91AA-5C8F20874940EDDD","96.5","20130627","","routine"
"498463","96.5","20130628","","routine"
"54C2EE49-07EF-78E5-41745B4B2EBF8957","96.5","20130722","","routine"
"89F928B0-15D0-636B-357A11319BC0E662","96.5","20130723","","routine"
"495172","96.5","20130724","","routine"
"499941","96.5","20130724","","routine"
"B35955CE-D04D-110F-5F09152A4C6326BD","96.5","20130725","","routine"
"BAD678A1-1422-201B-19AF888E3937E279","96.5","20130725","","routine"
"500136","96.5","20130725","","routine"
"34239805-D454-ECC2-274110EA83F9892E","96.5","20130725","","routine"
"499814","96.5","20130725","","routine"
"500401","96.5","20130726","","routine"
"3C89C0D9-1422-201B-19203BCAEDDC5E7B","96.5","20130729","","routine"
"A62761F8-13CA-1234-00FAE7F8BC690668","96.5","20130731","","routine"
"498796","96.5","20130802","","routine"
"A5AD698C-A0E5-380F-6950D3CE7A1B631F","96.5","20130805","","routine"
"C3424C63-14C5-1408-40B111B41D24D6C8","96.5","20130805","","routine"
"F0BDB217-906B-1323-23B5145919FEAC74","96.5","20130806","","routine"
"C2120FF2-3048-98E1-5CD1D3F2B01879DB","96.5","20130828","","routine"
"80746F50-E5CA-C76E-E09A13C42B0F2F88","96.5","20130829","","routine"
"501619","96.5","20130830","","routine"
"32D0ABA9-B28E-2393-C12A26A2C542B816","96.5","20130906","","routine"
"498419","96.5","20130910","","routine"
"494684","96.5","20130910","","routine"
"1662904D-DBAF-5847-66A29C9EA3A95E90","96.5","20130911","","routine"
"496586","96.5","20130913","","routine"
"4B835715-9739-E234-4E1A2DC210F7C10C","96.5","20130916","","routine"
"6C6DECA7-D088-15F5-738D148FAD795E84","96.5","20130916","","routine"
"500163","96.5","20130917","","routine"
"F48B42F0-EE9D-5ED4-066FC1E658FD99E1","96.5","20130917","","routine"
"98DA6FA5-B975-C2BB-4A9073EDF8BB0F94","96.5","20130917","","routine"
"F4E9A734-EE75-9A99-3840BC2E1FCD787D","96.5","20130920","","routine"
"95988AA4-95CE-9CEC-C7EDA70BBDE5202B","96.5","20130920","","routine"
"FC687B10-CCB5-BCDE-5D36C65446E23099","96.5","20130923","","routine"
"499527","96.5","20130924","","routine"
"0602A9F6-C40F-A0C9-46C8CFDD00DA960D","96.5","20130925","","routine"
"2325E8DE-EFDF-D89B-B4629526EDD478A6","96.5","20130925","","routine"
"500674","96.5","20130926","","routine"
"6EB6B3E6-3048-94EE-98E974FAEFE0D748","96.5","20130926","","routine"
"494791","96.5","20130926","","routine"
"497936","96.5","20131024","","routine"
"BBBA473D-CDB1-3409-F7EF940B29C19ADA","96.5","20131028","","routine"
"494978","96.5","20131029","","routine"
"6B31C364-E2EB-E795-1271A3B9C5B8072E","96.5","20131029","","routine"
"BBB488F5-E4D4-F7C2-C2E95824B7501475","96.5","20131029","","routine"
"ACB07B17-3048-98E5-1A839C076FC76621","96.5","20131030","","routine"
"4E06C818-3048-98E5-1A9F70BF49E2720A","96.5","20131031","","routine"
"D1C51E9B-CCA5-C068-2570BC825B339329","96.5","20131031","","routine"
"495507","96.5","20131101","","routine"
"B1F15F42-DEF3-DAAE-1F616B152CE6D7C0","96.5","20131104","","routine"
"57EFC210-123D-11A2-8C40138B876C2047","96.5","20131105","","routine"
"3AC11536-96FD-A1B2-3C1B863B514913D3","96.5","20131105","","routine"
"EE6E279D-E842-4C0C-2BC29803F85EAD1D","96.5","20131106","","routine"
"61026ED4-FEA5-DB3B-74B3B4AF0ADCD9A2","96.5","20131106","","routine"
"4FDD934F-098B-B5D6-8DB979E08154166F","96.5","20131112","","routine"
"3CB8B5D8-1422-201B-1993D4CD0D132606","96.5","20131112","","routine"
"144BBB6A-1098-124F-E31114C42F37FFB8","96.5","20131113","","routine"
"150FBFCE-54AB-C4FB-3D88A7B500EE179C","96.5","20131113","","routine"
"495524","96.5","20131114","","routine"
"496593","96.5","20131114","","routine"
"499507","96.5","20131115","","routine"
"05F4A2BC-9EA6-C527-77B0AB8B1405469E","96.5","20131118","","routine"
"502013","96.5","20131119","","routine"
"528084","96.5","20131121","","routine"
"3E59CA03-B44D-3073-3A849C410182B9E9","96.5","20131122","","routine"
"A5CBDC1E-9EE0-A019-53E545041FEE03B5","96.5","20131125","","routine"
"497764","96.5","20131127","","routine"
"497560","96.5","20131127","","routine"
"D465AE6F-D5C1-B732-EF07F0FBE88F1806","96.5","20131202","","routine"
"6DB43FC2-D325-A8CA-C1C0526A6B6E3294","96.5","20140123","","routine"
"528019","96.5","20140127","","routine"
"495080","96.5","20140128","","routine"
"DF7282C6-1422-201B-19047B248CD58440","96.5","20140128","","routine"
"3A1103B9-DBD8-36C5-8ECE97BE9CA05961","96.5","20140203","","routine"
"500594","96.5","20140204","","routine"
"A2FD5E71-B8A2-9479-C256D3BCD5931D7A","96.5","20140206","","routine"
"B35955CE-D04D-110F-5F09152A4C6326BD","96.5","20140206","","routine"
"497948","96.5","20140206","","routine"
"497911","96.5","20140210","","routine"
"8C8B3AEB-EAC7-C101-C9F137E94E3781FD","96.5","20140211","","routine"
"495527","96.5","20140212","","routine"
"498603","96.5","20140214","","routine"
"527589","96.5","20140217","","routine"
"15D4C0B7-145E-7DF4-5F486B96327A8120","96.5","20140218","","routine"
"502091","96.5","20140218","","routine"
"F427AEAE-3048-9838-604F35A4FA3CD48E","96.5","20140218","","routine"
"495584","96.5","20140219","","routine"
"008A6B72-E823-5930-B24407ED48C781C8","96.5","20140221","","routine"
"313A27C7-0212-F222-A47772571A24DAF6","96.5","20140225","","routine"
"1AB3AA49-A640-EBDD-FBF0B2010DDDC52A","96.5","20140226","","routine"
"3A42EBA5-E40F-DF58-19D91C836EE058E9","96.5","20140228","","routine"
"498288","97","20120910","","routine"
"6F85E864-B380-FF79-86671CAA228ED742","97","20120913","","routine"
"9C2F5425-154F-13B8-8BB698F8E851909E","97","20120913","","routine"
"6BFD8ED4-B7C2-2D6F-49E4F2FEFB48045A","97","20120914","","routine"
"C8B76CD4-10A1-1141-D091D84704B91010","97","20121120","","routine"
"0CE827B2-FB6C-25E8-380B5FB77583D6F5","97","20121121","","routine"
"3F927F90-3048-9838-60944B519111FF91","97","20121126","","routine"
"498540","97","20121126","","routine"
"497083","97","20121126","","routine"
"497816","97","20121127","","routine"
"498796","97","20121127","","routine"
"E89987A2-3048-9933-80AC5C0154FD2C69","97","20121127","","routine"
"6F193691-3048-94EE-98AC19E56716A7CF","97","20121128","","routine"
"10059478-C540-1703-0F2CFAA3AD7FFDD8","97","20121130","","routine"
"F9A4E845-1422-201B-19C87A3E830F2A2D","97","20121130","","routine"
"527649","97","20121130","","routine"
"15527066-1269-10A7-9B75C86AB41E7CAB","97","20121205","","routine"
"5CAE0190-A79F-C324-73BAE0DA4AE50868","97","20121207","","routine"
"7E119D52-1422-201B-19CAEAE6C7DCEE25","97","20121207","","routine"
"494770","97","20130614","","routine"
"7E119D52-1422-201B-19CAEAE6C7DCEE25","97","20130614","","routine"
"527791","97","20130617","","routine"
"500338","97","20130117","","routine"
"14B1B4C4-C4B1-DBC5-15A88FB360EE58B5","97","20130118","","routine"
"500561","97","20130118","","routine"
"498763","97","20130118","","routine"
"133A8A6C-1657-ECA0-18E0DBA732B14C1E","97","20130122","","routine"
"51580247-0ABA-9730-DDCD2C607547D4D1","97","20130122","","routine"
"495837","97","20130124","","routine"
"E5640492-10B3-8BC7-ABCB103226CABA6A","97","20130124","","routine"
"496240","97","20130125","","routine"
"559EB0CA-1422-201B-194148E8D80DE74B","97","20130128","","routine"
"A6CA4022-172E-C0F4-E72513EB6FF76963","97","20130128","","routine"
"496522","97","20130128","","routine"
"85DDEAB2-C05E-535B-A456A7ADFD0FE305","97","20130129","","routine"
"9FA48D0B-3048-9838-FCE66556E24A9C5C","97","20130129","","routine"
"4EC409C2-0297-1C1F-EB18BA9EDC0E5037","97","20130130","","routine"
"B5DA1649-3048-94EE-98A4ED10B4285F03","97","20130130","","routine"
"A27CAEBB-A25B-4FE4-0580BB5909495347","97","20130130","","routine"
"C2FFF3EA-3048-9838-FC2E5C87966C9A90","97","20130130","","routine"
"498428","97","20130131","","routine"
"14EC76DE-108B-13A0-CCBFBCE7618B5D9F","97","20130131","","routine"
"502022","97","20130201","","routine"
"501394","97","20130201","","routine"
"B2128FF0-B6B7-4791-D196D5AB65DA4AEC","97","20130201","","routine"
"B35D4DEB-AFDE-1098-C8AF0A7A266CCB6D","97","20140113","","routine"
"08B080BE-95E8-63F4-3A3FB5E8F57CEE9F","97.5","20121213","","routine"
"B2F62BE9-A016-A862-E05B7E3CF276BB86","97","20130220","","routine"
"C4C31083-1315-A7FC-6C9E1114738FE7BE","97","20130221","","routine"
"527334","97","20130221","","routine"
"498501","97","20130221","","routine"
"9C2F5425-154F-13B8-8BB698F8E851909E","97","20130222","","routine"
"501898","97","20130225","","routine"
"501777","97","20130225","","routine"
"061DBBC8-951E-4450-FE2D44BF5214156E","97","20130226","","routine"
"495560","97","20130226","","routine"
"23AC3E2F-00CD-F13E-321F719CBDBC03D9","97","20130228","","routine"
"9700D0F7-96A5-02A3-67B76F31C0216594","97","20130301","","routine"
"E5293DB4-CE37-E536-B854EF2E0FC4213E","97","20130301","","routine"
"502088","97","20130305","","routine"
"500674","97","20130305","","routine"
"0D781320-0196-91B6-45AA697DB1F4C78C","97","20130306","","routine"
"0CF9098D-D402-284E-2FA0C5F24F9614D3","97","20130308","","routine"
"500614","97","20130308","","routine"
"FFD425F2-3048-98E7-042DD51886117F35","97","20130308","","routine"
"D194E770-156B-12D1-43A186E03CD99CFA","97","20130311","","routine"
"2342BEED-93EE-53F1-39AEFFDAD4817A53","97","20130312","","routine"
"496289","97","20130312","","routine"
"500946","97","20130314","","routine"
"503760","97","20130314","","routine"
"8BBE2BA6-A555-117C-24E8E88886C800A3","97","20130314","","routine"
"501323","97","20130320","","routine"
"D8A2DE84-F305-617E-21166B1B5708D573","97","20130320","","routine"
"500048","97.5","20130325","","routine"
"1D9A5244-1422-201B-19C8933124839805","97","20130422","","routine"
"B6365FCF-1422-201B-1984B69E06BF570A","97","20130423","","routine"
"6BC8C5E5-9738-A7E9-7194E8CC0328C643","97","20130424","","routine"
"419B9495-3048-98E7-04B94981720F4DCA","97","20130425","","routine"
"5133DCF2-04B5-55F3-98CF917D6654B8CA","97","20130429","","routine"
"56BFE69F-F1E8-BB43-6A8BB933E2AA8926","97","20130429","","routine"
"BC6B26AB-9253-7816-C16F0EF3B04886CA","97","20130429","","routine"
"498155","97","20130430","","routine"
"528019","97","20130430","","routine"
"527104","97","20130502","","routine"
"6133C55B-3048-9933-80846D618E841A86","97","20130503","","routine"
"3E59CA03-B44D-3073-3A849C410182B9E9","97","20130506","","routine"
"A9582295-DF27-1C94-AA11943FEA6A9466","97","20130506","","routine"
"3CB8B5D8-1422-201B-1993D4CD0D132606","97","20130508","","routine"
"D3164269-AD6A-B4F9-0E269F870E401D12","97","20130509","","routine"
"497911","97","20130510","","routine"
"A43EDFC0-DD3F-E390-03834814C419AF20","97","20130513","","routine"
"496282","97","20130514","","routine"
"501828","97","20130516","","routine"
"500537","97","20130516","","routine"
"1558584C-AF66-AA5C-6927136FCE4B337A","97","20130708","","routine"
"39B4E455-EE11-8AD9-155DABE1089419D8","97","20130709","","followup"
"DA0ACC70-C66A-6300-983A89961FADB695","97","20130710","","routine"
"494989","97","20130712","","routine"
"500830","97","20130715","","routine"
"496027","97","20130716","","routine"
"D5671811-107A-DD58-49ED996FCCC079C8","97","20130716","","routine"
"C0015AD8-CF6A-B570-A50BA0063ABDADD3","97","20130716","","routine"
"496298","97","20130718","","routine"
"16570520-F839-D5EB-5563BCD25769E0C0","97","20130719","","routine"
"498979","97","20130719","","routine"
"497709","97","20130722","","routine"
"B6BAC401-BAA3-10FA-0795B50CBCD56A1B","97","20130722","","routine"
"23B790FB-F408-A57E-2799F7B498C6C7F2","97","20130723","","routine"
"B6703E8B-3048-983B-266FE187982C92E6","97","20130724","","routine"
"497104","97","20130725","","routine"
"4A345620-3048-94EE-983DB6D534A04D49","97","20130730","","routine"
"FFD425F2-3048-98E7-042DD51886117F35","97","20130730","","routine"
"BCD5D5C0-3048-98E1-5C853CC6396543D3","97","20130730","","routine"
"E41E8B10-DDAF-1266-FC83E743375C0995","97","20130730","","routine"
"496327","97","20130805","","routine"
"503749","97","20130805","","routine"
"769FFA50-3048-9838-FCA662CAB4F3A1E9","97","20130806","","routine"
"500467","97","20130807","","routine"
"5A2B9A2C-107A-11EB-317A904C2F2181A5","97","20130807","","routine"
"9D62FF17-1422-201B-19E1B743376A6564","97","20130808","","routine"
"E8309E19-D9EF-F75D-D1B18B5C4E1092EB","97","20130808","","routine"
"340FB9D2-1422-201B-198FB6B5B3878B95","97","20130812","","routine"
"501097","97","20130917","","followup"
"499891","97","20130918","","routine"
"614F036B-CA29-1ABB-F894C59F1400B9D4","97","20130918","","routine"
"12C14274-1670-122A-ED39C62237E611D7","97","20130919","","routine"
"C03F831F-BEB3-8F19-FB13143FE72C7271","97","20130919","","routine"
"6FCA8B0D-14A6-E3C8-50B2146E4DCDAA96","97","20130919","","routine"
"81F7A1A1-BA07-6A25-89B77578F8EEA69F","97","20130920","","routine"
"500340","97","20130924","","routine"
"501584","97","20130924","","routine"
"F15E8F13-3048-98E5-1AB83CB9A9AA50E8","97","20130925","","routine"
"497294","97","20130925","","routine"
"501262","97","20130927","","routine"
"BAE72243-A2D2-101E-9943F70775A78A91","97","20130927","","routine"
"500614","97","20130930","","routine"
"00CE5345-0311-776C-22695D158EEEA36E","97","20131001","","routine"
"E1FE0C91-D499-86BA-B2E6F281EBC1A18D","97","20131003","","routine"
"991135B6-BAF0-896A-D3880A3294D16B62","97","20131003","","routine"
"04D9B05A-C331-5A52-99122FA35457268C","97","20131007","","routine"
"504232","97","20131008","","routine"
"495619","97","20131010","","routine"
"500605","97","20131010","","routine"
"79E9CABB-A4BD-160C-510ED35242F944CB","97","20131010","","routine"
"C8996FCB-BAA5-14B1-5185948B12AE2600","97","20131010","","routine"
"498076","97","20131011","","routine"
"500288","97","20131015","","routine"
"A895103E-C654-E507-09D9DD7A9E985366","97","20131016","","routine"
"CAFDA998-CA07-0A85-F4D0D56796A2D9EF","97","20131018","","routine"
"110FC29B-C6B5-2C82-4A376391A25D5009","97","20131023","","routine"
"500051","97","20131023","","routine"
"C15FA015-F818-2BAF-B269FEE12798552E","97","20131106","","routine"
"EF7B42A3-A44E-F1DC-0E5546757BEDA8B5","97","20131108","","routine"
"502055","97","20131108","","routine"
"CA9B1C48-E29B-EEC9-691F5D387DF195E1","97","20131112","","routine"
"501568","97","20131113","","routine"
"DF16D327-1422-201B-19C5305ECBAAA208","97","20131113","","routine"
"B68449A2-3048-983B-26826A25AA77817D","97","20131115","","routine"
"DE8AEA42-1422-201B-193237DABD1D71B2","97","20131115","","routine"
"48EF83AA-B639-FF15-CBD7A3C53613C884","97","20131118","","routine"
"B2F62BE9-A016-A862-E05B7E3CF276BB86","97","20131118","","routine"
"503777","97","20131119","","routine"
"08FB1466-DF49-AD63-9BAD02404B09A9C0","97","20131120","","routine"
"7B147750-9B65-43E3-A355AB6A6A98ACF5","97","20131120","","routine"
"496324","97","20131122","","routine"
"062A6A30-E1F1-135E-559A847185DBD6FB","97","20131122","","routine"
"496990","97","20131125","","routine"
"7C9D87E6-3048-9838-FCD19193BA4A57AB","97","20131125","","routine"
"497759","97","20131126","","routine"
"7EC8C3E3-B8C3-F3EE-1567112CB3FDE7FC","97","20131126","","routine"
"2F215717-CD30-B068-772E86D98ECD41C0","97","20131203","","routine"
"501810","97","20131204","","routine"
"496565","97","20131205","","routine"
"527421","97.5","20121009","","routine"
"6E9A838D-3048-94EE-987F85BF17E4234C","97.5","20121011","","routine"
"500654","97.5","20121015","","routine"
"0A13BA57-C174-0E85-6B07EA03485E77D6","97.5","20121019","","routine"
"BBB488F5-E4D4-F7C2-C2E95824B7501475","97.5","20121022","","routine"
"501484","97.5","20121023","","routine"
"501573","97.5","20121024","","routine"
"498893","97.5","20121025","","routine"
"501389","97.5","20121030","","routine"
"CC6A29AB-C201-ECE4-9AF5B2BD1EA04B09","97.5","20121031","","routine"
"13B29D63-E9F4-14C3-64C4A456644C7EFB","97.5","20121102","","routine"
"501020","97.5","20121105","","routine"
"500672","97.5","20121106","","routine"
"14A2929E-A041-025D-3ADECE95F0496E61","97.5","20121109","","routine"
"30B59912-3048-9933-800BB66D2318B8D9","97.5","20121114","","routine"
"7D495432-568C-AA5A-30FD11C25788A74F","97.5","20121114","","routine"
"08BE77F0-BD78-5B44-23A13EBF2F5FB0C4","97.5","20121120","","routine"
"528017","97.5","20121120","","routine"
"BE140A5A-D5B1-68CD-E074B733DC8AA28A","97.5","20121120","","routine"
"313A27C7-0212-F222-A47772571A24DAF6","97.5","20121121","","routine"
"B3705105-1171-DE14-A64410450BCF0AF8","97.5","20121121","","routine"
"501932","97.5","20121127","","routine"
"500354","97.5","20130212","","routine"
"0686332A-1422-201B-1921E27F28651CDF","97.5","20130214","","routine"
