"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"117AA727-1100-178D-CBD6C473451776C6","AVIATOR SMOKEHOUSE","525 Broad  ST ","FUQUAY VARINA ","NC","27526","","","19195672337"
"09001E9C-D5DC-8D29-3B8577684E81ADD8","ANZIO'S PIZZA","252 SOUTHTOWN CIR ","ROLESVILLE","NC","27571","","","19195548881"
"09064FBA-F51A-70A9-5EF49F9709F54CDC","THAI CAFE #2","3309 ROGERS RD ","WAKE FOREST","NC","27587","","",""
"09C7AEAE-E078-149F-E8394F82D33BE4FC","Wendy's #11610583","4023 Davis DR","MORRISVILLE","NC","27560","","","19194603966"
"0A34A22A-1422-201B-19C3CA251CE423A7","BRUEGGERS BAGELS #24","6274 GLENWOOD AVE ","RALEIGH","NC","27612","","","19198812626"
"0A45A024-1422-201B-19D5ABA79D67ACF5","BRUEGGERS BAGELS #143","7550-106 CREEDMOOR RD ","RALEIGH","NC","27613","","","19198484902"
"0C5157D2-CADC-8E92-01BEB1637A2B053F","Keith's BBQ and Catering","13037 Keith Store  RD ","WAKE FOREST","NC","27587","","","19196186211"
"0CE3979B-A039-CFC3-6B304DD3542E0063","TAQUERIA CINCO DE MAYO","2259 New Hope Church RD ","RALEIGH","NC","27604","","","19194224933"
"0CE827B2-FB6C-25E8-380B5FB77583D6F5","Dunkin Donuts-Baskin Robbins PC#342343","2316 Hillsborough St Ste 106","RALEIGH","NC","27607","","","19198385255"
"0D0D9797-A3E9-42A7-C99E0AF1DFCD579A","WILD WING CAFE","2300 WALNUT  ST ","CARY","NC","27518","","","19198030578"
"0D17A191-EA58-02A6-1C12593EEF72A0B7","Pruitt Health - Raleigh Dining","2420 Lake Wheeler RD","RALEIGH","NC","27603","","","19197550226"
"0D781320-0196-91B6-45AA697DB1F4C78C","DUNKIN DONUTS 348408","13600 NEW FALLS OF NEUSE RD ","RALEIGH","NC","27614","","","19195560335"
"0D781320-0196-91B6-45AA697DB1F4C78C","DUNKIN DONUTS 348408","13600 NEW FALLS OF NEUSE RD ","RALEIGH","NC","27614","","","19195560335"
"0D86CC38-90AB-504B-CFE662D40469FA11","Zoes Kitchen","1028 OBERLIN RD ","RALEIGH","NC","27605","","","19198380909"
"0F7B6ECB-A771-FCF4-C152187E370E220E","Crazy Fire Mongolian Grill #8","7201 Old Wake Forest RD ","RALEIGH","NC","27616","","","19198769000"
"100B15EA-15E7-74FA-752DECAD5927606A","PHO CALI","3310 CAPITAL  BLVD ","RALEIGH","NC","27604-3340","","","19198787898"
"10127DC9-0238-9FD7-DCABFDBB56041886","UNCORKED","105-111 SHADOWLAWN DR ","RALEIGH","NC","27614","","","111111119198"
"10268","Umstead Hotel & Spa Pool Bar","100 Woodland Pond DR ","CARY","NC","27513","","","111111111111111"
"102BD5D6-9918-1501-C0F310627A616BAB","GOLDEN CHINA CHINESE RESTAURANT","2432 SW CARY PKY ","CARY","NC","27513","","","19193807891"
"1030ABD8-A8BB-ED7D-5D3813B21B3A6BF4","Rudino's","5217 Sunset Lake RD ","HOLLY SPRINGS","NC","27540","","","111111111919"
"104FD68A-10FF-100C-00D0DB759282A0B7","GINO'S PIZZA","6260 GLENWOOD AVE ","RALEIGH","NC","27612-2650","","","19197837555"
"10561","C. GRACE","407 GLENWOOD AVE ","RALEIGH","NC","27603","","","111111111111111"
"106E3C03-EFF1-EF8E-D1429DE4181BAB2F","Chick-fil-A #792","6701 FALLS OF NEUSE RD ","RALEIGH","NC","27615-5373","","","19198454556"
"1071EE5E-1226-9DA3-B05A180D943822C3","WAFFLE HOUSE #378","3909 HILLSBOROUGH ST","RALEIGH","NC","27607-5217","","","19198331247"
"107A6D1D-103F-C532-FBE5DA646999368F","KOKO's Italian Kitchen","8306 Chapel Hill RD ","CARY","NC","27513","","","19194613882"
"107A6D1D-103F-C532-FBE5DA646999368F","KOKO's Italian Kitchen","8306 Chapel Hill RD ","CARY","NC","27513","","","19194613882"
"1089EAE9-91A5-E568-D745DD9818CEB333","NEW RAINBOW CHINESE RESTAURANT","3427 N Main St ","FUQUAY-VARINA","NC","27526","","","19195678272"
"1232F0E3-5F90-F07F-45A9E7125C096F49","GYPSYS SHINY DINER","1550 BUCK JONES RD ","CARY","NC","27511","","","19194693663"
"12556","Shortie's Out of Sight Cafe","975 Walnut ST","RALEIGH","NC","27511","","","111111111111111"
"125E0F75-7254-92C5-785511D99C945655","Bojangles#37","1000 Claren CIR","MORRISVILLE","NC","27560","","","19194607171"
"0AF8005B-CE16-CCE0-932AFBE166566596","WING STOP #816","7880 ALEXANDER PROMENADE PLACE","RALEIGH","NC","27617","","","19192373919"
"1261A27C-74C9-58B7-FB57ABED4608E338","Panda Express #1352","1000 Beaver Creek Commons DR ","APEX","NC","27502","","","19193626369"
"126909A7-120F-101B-F94F10A74EC8B093","JUMBO CHINA","404-183 E SIX FORKS RD ","RALEIGH","NC","27609-7869","","","19195468858"
"12710175-CB1B-15ED-1D328B502B7A6011","ANDY'S BURGERS, SHAKES, & FRIES","11216-106 CAPITAL BLVD ","WAKE FOREST","NC","27587","","","19195549747"
"128FB42F-BD6D-1793-69A08B8D4A165612","NEW GRAND ASIA","7371 SIX FORKS  RD ","RALEIGH","NC","27615","","","111111111111111"
"12ED9BCB-D5EB-12F0-E885EF981BC94C01","Randy's Pizza","4129 Davis DR ","MORRISVILLE","NC","27560","","","19194683737"
"12F1400E-9F85-E811-FE4BF2142DB73174","Kome Asian Cuisine","4551-130 New Bern AVE ","RALEIGH","NC","27610","","","19192126666"
"12F1FA01-1465-87E8-1C2216229E77FD7E","WAFFLE HOUSE #725","2624 WESTINGHOUSE BLVD ","RALEIGH","NC","27604-2471","","","19198335954"
"130627C8-98E5-6336-EEE66A3339962132","SHANGHAI EXPRESS","2502 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19197549797"
"13092C0D-1041-1333-F4A614B161E3451A","SUBWAY #3726","12233 CAPITAL BLVD ","WAKE FOREST","NC","27587-6200","","","19195568266"
"131DCD95-D982-714E-9BB092822FC23677","BODY OF CHRIST CHURCH DREAM CENTER","5616 FOX RD ","RALEIGH","NC","27616","","","19188721931"
"1321AB74-CDE1-10B5-32C2F55CED375B39","Falls Tap Room","5009 FALLS OF NEUSE RD ","RALEIGH","NC","27609","","","111111111111111"
"133A8A6C-1657-ECA0-18E0DBA732B14C1E","Hardee's #1206","5601 Creedmoor RD ","RALEIGH","NC","27612","","","19197814332"
"1342994F-F0D9-139D-9056963F20F4E175","Hardee's #1189","100 Vandora Springs RD ","GARNER","NC","27529","","","19197727209"
"13541","Oliver Twist Tapas Lounge","8111-137 Creedmoor RD ","RALEIGH","NC","27613","","","111111111111111"
"1355603A-14FD-8BF8-913CA2C79A0B279A","Arby's","2104 S Main ST ","WAKE FOREST","NC","27587","","","19195566724"
"1376F467-5F3B-FDED-BEF8FD05579810FD","HAYASHI JAPANESE RESTAURANT","13200 NEW FALLS OF NUESE RD ","RALEIGH","NC","27614","","","19195540508"
"13D53D00-12EA-1078-510F1377D1C7CE08","HYATT HOUSE FOODSERVICE","10962 CHAPEL HILL RD ","MORRISVILLE","NC","27560","","","19193885355"
"1401C278-9748-837E-882812F97DF7DD56","GOLDEN CORRAL # 2501","1420 E BROAD ST ","FUQUAY VARINA","NC","27526","","","19195527604"
"144BBB6A-1098-124F-E31114C42F37FFB8","Chef Mario","2610 Wycliff RD","RALEIGH","NC","27607","","","19197814141"
"145","HOPE CAFE","201 TRYON RD ","RALEIGH","NC","27603","","","111111111111111"
"145C7578-103F-1307-94689E421D1F11D1","1705 Prime Catering and Events","1705 E Millbrook RD ","RALEIGH","NC","27609","","","19198502340"
"145F3FA2-C44C-B2CF-88D1A09CF0449CDD","KFC/Taco Bell #J120104","1011 N Harrison AVE","CARY","NC","27513","","","19194676318"
"14652A77-DED0-1FB3-A4C658ABB16C477E","KFC #J120100","1221 New Bern AVE","RALEIGH","NC","27610","","","19198287460"
"146ADAE0-AAC4-D8A1-E80B7560649D44ED","TRA'LI","3107 GRACE PARK  DR ","MORRISVILLE","NC","27560","","","19196519083"
"11931AC8-6E33-A8E2-B902FFB96B7A6CE9","BACK 9 PUB","4220 NW CARY PKY ","CARY","NC","27513-8411","","","19194623550"
"11946","The Pour House Drink Stand","224 S BLOUNT ST","RALEIGH","NC","27601-1408","","","111111111111111"
"11FC3AFA-C459-B41F-DF7EA001D48E0030","Smithfield Chicken & Bar-B-Que #95","3578 Davis DR ","MORRISVILLE","NC","27560","","","19194682607"
"1203FA0F-15C8-1394-17A014C9C61EB956","Chili's Grill and Bar #1183","6605 Knightdale BLVD ","KNIGHTDALE","NC","27545","","","19192610167"
"122ADDD3-FA95-14B2-02CED2760FF2C1E3","THE CARY CAFE","212 GRANDE HEIGHTS DR ","CARY","NC","27513","","","19194699415"
"12306CA5-5E18-9A9C-845686BB2BA12119","Ralph's Grocery & Deli/Grill","2317 Eagle Rock RD ","WENDELL","NC","27591","","","19193662262"
"12551","Subway #2615","3416 POOLE RD ","RALEIGH","NC","27610-2918","","","111111111111111"
"669576D6-C484-11E8-9B35129AFF9A8FCD","RED PEPPER ASIAN","4121 NEW BERN AVE ","RALEIGH","NC","27610","","","19195941006"
"66BFE3F0-D0A8-474F-67789657BA46CAE0","TERRA FIN STATION","5009 FALLS OF NEUSE RD ","RALEIGH","NC","27609","","","19199771926"
"679AE30F-CCF4-3A34-EC46E9DA7063A5B4","GONZA TACOS Y TEQUILA","1849 S MAIN ST ","WAKE FOREST","NC","27587","","","19192052500"
"67B51593-FCA9-60C5-4688CC33FAB06850","TARGET CAFE #2784","7129 OKELLY CHAPEL RD ","CARY","NC","27519","","","19196742214"
"78B3D1B2-B4ED-8C38-0BBCB78311A84278","STARBUCKS PRE-SECURITY","2400 JOHN BRANTLEY BLVD / RDU","MORRISVILLE","NC","27560","","","19198407445"
"CDD5770B-C900-3419-35FC4D6F730C2241","DUNKIN DONUTS #351164","210 E SIX FORKS  RD ","RALEIGH","NC","27609","","","19198197039"
"D3DE3A69-F7BF-5C5C-7F2D0F6963320826","HUNGRY HOWIES PIZZA","1904 NW MAYNARD RD ","CARY","NC","27513","","","19192341380"
"1D0313CA-B6A4-DAFF-9823F23960B1B37F","SHEETZ #537","2408 DIXIE FOREST RD ","RALEIGH","NC","27615","","","19197907064"
"280195C7-A063-2187-49524CC5A1B8712D","JERSEY MIKE'S SUBS","7177 OKELLY CHAPEL RD ","CARY","NC","27519","","","19193882200"
"0B381E71-ADE8-82F3-FC739593FA1C1AC3","BOJANGLES #5","3301 S WILMINGTON ST ","RALEIGH","NC","27603","","","19197724512"
"2D112D91-BB09-9B69-1764BECB5FF25589","MCDONALDS #12332","865 Durham RD ","WAKE FOREST","NC","27587-8793","","","19195541095"
"673739E1-BC54-993F-2DC736646520477D","SHEETZ #536","4660 MILLBROOK GREEN DR ","RALEIGH","NC","27604","","","19198725035"
"722EE0DF-1363-62BF-ABFF114111448912","BETEL INDIAN KITCHEN","6105 GRACE PARK  DR ","MORRISVILLE","NC","27560","","","19192346281"
"8E651128-F5D9-1936-246B1771906FF55B","LUGANO RISTORANTE","1060 DARRINGTON DR ","CARY","NC","27513","","","19194687229"
"F5A86412-D7A0-CAD2-9E29DA168A820536","RALEIGH SUNDRY SHOP","411 FAYETTEVILLE RD, STE. 102","RALEIGH","NC","27601","","","19193078757"
"1291B65A-F78D-1574-DD8E1227B665051A","ATLAS CUISINE.","914 KILDAIRE FARM  RD ","CARY","NC","27511-3923","","","19193083306"
"9417889D-DA6B-1CC0-F25DC9F572AB19E2","GERMAN GRILLE","243  GRANDE HEIGHTS DR ","CARY","NC","27513","","","19194628208"
"99238446-99BE-E174-F3B46079278AB9FC","LA ROMA PIZZA","1322 FIFTH AVE ","GARNER","NC","27529","","","19196621700"
"AEBDCCE6-CB16-6C9F-E266F828BD4E9192","SONIC DRIVE IN #4809","12508 Capital BLVD ","WAKE FOREST","NC","27587","","","19195622259"
"0B61CA48-DE79-9641-365232D17ECEDF22","TROPICAL SMOOTHIE 020 NC","817 BASS PRO LN ","CARY","NC","27513","","","19193789333"
"CE107DF3-0303-7CE3-818460AA2EC159E0","CITY BARBECUE","1305 KILDAIRE FARM RD ","RALEIGH","NC","27511","","","19194395191"
"11CD9A77-E76D-8CE2-8AA8A9257DE58C0A","MONA PITA MEDITERRANEAN GRILL","5260 CAPITAL BLVD ","RALEIGH","NC","27616","","","19194316500"
"12457BF5-F77C-2B3E-A94626CE00F16883","BITTERSWEET","16 E MARTIN ST ","RALEIGH","NC","27601","","","19199773829"
"3BB6CC45-A042-719B-DBF4066B73CEC243","FILIPINO CUISINE","9629 BITTER MELON DR ","ANGIER","NC","27501","","","19196392422"
"C7E9FD06-0AFB-ED27-1CC1E58BD03E48CB","CAFE' SAGE @ HOLIDAY INN - CARY","5630  DILLARD DR ","CARY","NC","27518","","","19198511220"
"ED60EFEA-173F-120D-3D82DA5FF9BAA1BD","TASTE OF CHINA","8753 HOLLY SPRINGS  RD ","APEX","NC","27539","","","19193878181"
"F849C73E-920F-B5D1-F4D51BF19B4D4060","SALT& LIME CABO GRILL","6006 FALLS OF NEUSE  RD ","RALEIGH","NC","27609","","","19198722230"
"2BD9937F-B211-0153-F8245FA6850A6D85","TASTE OF JAMAICA","600 E CHATHAM ST ","CARY","NC","27511","","","19194610045"
"FF8B7995-F246-43D4-53AA3BEA33DF0EAD","Wendy's #1349","1343 Kildaire Farm Road","CARY","NC","27511","","","19199518662"
"183D3115-B6C4-1668-87CE86343B41C5E3","WINGIN'IT","1625 N MAIN ST ","FUQUAY VARINA","NC","27526","","",""
"4255DAA9-B1D6-1884-1771437E8C4B9A77","CHINA QUEEN","2233-103 AVENT FERRY RD ","RALEIGH","NC","27606","","","19198328882"
"108727C3-DF68-9215-BAE94296FF9EDA15","CLYDE COOPER'S BARBECUE","327 S WILMINGTON ST ","RALEIGH","NC","27601","","","19198327614"
"119C7464-EC3A-5C90-BBB9FCF47C655585","HIMALAYAN NEPALI CUISINE","746 E CHATHAM ST ","CARY","NC","27511","","","19194660550"
"18E1CEC5-FD55-5059-22462E64AED71870","EURO CAFE","5959 TRIANGLE TOWN BLVD ","RALEIGH","NC","27616","","","19193000041"
"618BD86A-C96C-9DB0-2D0E54E6EBF6BF0C","DRIFTWOOD SOUTHERN KITCHEN","8460 HONEYCUTT RD ","RALEIGH","NC","27615","","","19199778360"
"65EE3EE3-F125-09EE-A15E710AB13427BB","PERRY CREEK CAFE","6870 PERRY CREEK RD ","RALEIGH","NC","27616","","","19195189200"
"67FBD915-F187-75E6-FAB86CB01D6C1F44","FORTNIGHT BREWERY","1006 SW MAYNARD RD ","CARY","NC","27511","","","19193426604"
"DC64EDAD-D606-D1E3-583FCADF762584CB","TAQUERIA","8450 HONEYCUTT  RD ","RALEIGH","NC","27615","","","19199777379"
"120E1727-B993-681E-4AB17E70A66B85B9","DAILY GRIND","10970 CHAPEL HILL RD ","MORRISVILLE","NC","27560","","","19198648775"
"DCC0E4CE-0469-5FBE-6AEF574D5B2993D3","CHAR GRILL/SALSARITAS","1600 JOHN BRANTLEY BLVD ","RDU","NC","27623","","","19198409171"
"DCFF199C-E17E-CA06-1E23AFCD541CB86B","ACC AMERICAN CAFE/LA TAPENADE","1600 JOHN BRANTLEY  BLVD ","RDU","NC","27623","","",""
"FF37A78D-A563-DF93-D5EA468DA29F0BB7","Chevy's Sports Bar at Watergreen","1710 Center Street","Apex","NC","27502","","","19199951627"
"4A091C7F-EB2C-5A8C-B24359646582C21C","PLAZA DEL MARIACHI","411 W Gannon AVE ","ZEBULON","NC","27597","","","19192694464"
"4B1CBE12-C234-3159-C2C26569D753BC3D","ALPACA PERUVIAN CHARCOAL CHICKEN","9575 CHAPEL HILL  RD ","MORRISVILLE","NC","27560","","","19193789259"
"5F87670A-B0B1-247D-E4DC623C3FD47966","DeM0'S PIZZERIA & DELI","222-121 GLENWOOD AVE ","RALEIGH","NC","27613","","","19197541050"
"3ABEF9F5-99F1-C60E-7AAA63F6FB19C2E2","WAFFLE HOUSE #2051","2237 AVENT FERRY RD ","RALEIGH","NC","27607","","","19198564789"
"5081EFD3-D713-42DB-F1166425DEDF9D97","TIJUANA FLATS #193","7165 OKELLY CHAPEL  RD ","CARY","NC","27519","","","19196293200"
"9371AEF5-0B5A-2971-34B689B10A7EA4DF","CAROLINA BARBECUE","733 W 70 HWY ","GARNER","NC","27529","","","19197330222"
"9C0C9A30-0D50-0602-DBDC1E64F81C474D","SONO SUSHI BAR","319 FAYETTEVILLE ST ","RALEIGH","NC","27601","","","19195215328"
"CC24C417-1529-D217-3D9FCE28397A3E68","Umstead Hotel & Spa Pool Bar","100 Woodland Pond DR ","CARY","NC","27513","","","19194474371"
"498343","Pure Gold Club Drink Stand","301 N HARRISON AVE","CARY","NC","27513-4557","","","19194699305"
"1A5CE88A-F6E6-0BDD-BA3447BEAC5520CF","WAKE FOREST RENAISSANCE CENTRE","405 S BROOKS ST ","WAKE FOREST","NC","27587","","","19194359566"
"66E7E505-A048-2F97-83C4E09A70619793","TORERO'S MEXICAN RESTAURANT","3002 LELAND DR ","RALEIGH","NC","27616","","","19192177883"
"A799E236-F115-4AA0-947D1D2EAB69FDBC","Johnny's Pizza","8759 Holly Springs Road","Apex","NC","27539","","","19194345989"
"E0468880-EF6A-1AFF-C23916743148E74B","Dunkin' Donuts #350292","1501 Werrington Drive","Holly Springs","NC","27540","","",""
"10DD7DEB-1058-14BD-B40F144186CBE497","HWY 55 BURGERS, SHAKES, & FRIES","3421 N MAIN ST ","FUQUAY VARINA","NC","27526","","","19195673007"
"04E10D16-9130-8BD5-E43CEB3D7DE37DC5","Sukhadia's Indian Cuisine","6715 Hillsborough Street","RALEIGH","NC","27606","","","19193891200"
"3D3199C8-9F96-4008-A87A884A8C62A0B7","HONEY BAKED HAM COMPANY #103","5275 SIX FORKS RD ","RALEIGH","NC","27609","","","19197870655"
"6A08350E-8B07-10E0-1C2EA76A0284DEF1","HWY 55 BURGERS, SHAKES, & FRIES","7224 GB ALFORD HWY ","HOLLY SPRINGS","NC","27540","","","19195529400"
"6A9B16AA-15C4-1968-BC5214B97C6839BB","FAT PHILLY'S","7272  GB ALFORD HWY ","HOLLY SPRINGS","NC","27540","","","19195528053"
"7172DAB6-F78B-0220-2E20AACE49858B6A","FIESTA MEXICANA","990 HIGH HOUSE RD ","CARY","NC","27513","","","19193789895"
"A189DAFF-1569-1909-365419F09D361ECF","TYLER'S TAVERN","2221 N GRASSLAND DR ","FUQUAY VARINA","NC","27526","","","19197620940"
"FF696521-E183-F49C-7C38E33A16E49FA7","Latitudes Fine Food and Spirits","7425 Knightdale Blvd.","Knightdale","NC","27545","","","19194186100"
"74972E65-EEEA-B834-796D05B2CF2170F9","Butcher Block American Grill","10630 Durant Road","RALEIGH","NC","27614","","","19198469100"
"A34D33D7-952F-EC08-4BF44E3BCAF3AC80","GOLDEN CORRAL #950","3551 GRENELLE ST ","RALEIGH","NC","27603","","","19197726603"
"DFF3A882-0CD4-ABB6-98A01DCC3D0DCD6E","Spring Hill Suites Kitchen","1128 Ledsome Lane","Cary","NC","27511","","","19199777244"
"E11AFB98-CAD1-9E71-90A817F85D6A046D","Ocean Reef Seafood","3645 NEW BERN  AVE ","RALEIGH","NC","27610","","","19192502007"
"06051288-0BE6-6884-8493B3CB6CA929B8","China Wok","7440-143 Louisburg RD ","RALEIGH","NC","27616","","","19198629898"
"28B08CC8-FA45-BE4F-3F6D2F1E2581B59A","SONIC DRIVE IN #5639","1240  N ARENDELL  AVE ","RALEIGH","NC","27597","","","19192693477"
"4BDF0B2E-AD6A-B14A-C9F3379750662267","SARGE'S","400 SOUTHTOWN CIR ","ROLESVILLE","NC","27571","","",""
"7C287FAE-C4DE-90CA-9AD12FB17B153053","El Lobo Mexican Restaurant","1301 E. Broad Street","Fuquay-Varina","NC","27526","","","19195579540"
"500113","Rehab Snack Bar- Gov. Morehead School","305 ASHE AVE ","RALEIGH","NC","27606-2102","","","19197335897"
"808376CD-CE8F-89A2-9D890C429A85E3AD","CHICK-FIL-A #00585","400 FAYETTEVILLE ST ","RALEIGH","NC","27601","","","19198343875"
"81D000F3-FA8F-738D-0E8733E63249AA2D","Firehouse Subs #917","1303 N. Main Street","Fuquay-Varina","NC","27526","","","19197625328"
"82784854-E38F-72FE-0340A2D76315084F","Wendy's #10543","181 GRAND HILL PL ","HOLLY SPRINGS","NC","27540","","","19195776162"
"17222ADE-1064-129B-77261119FA304432","TAQUERIA LA ESQUINA","10500 CHAPEL HILL RD ","MORRISVILLE","NC","27560","","","19196000870"
"3A764BE4-CA94-C113-C8BF7AE564E980D6","ANOTHER BROKEN EGG","160 PARK AT NORTH HILLS ST ","RALEIGH","NC","27609","","","19198812571"
"70F3DE35-F05B-4996-A9CD33D7B2451B27","CAROLINA JACKS","4100 GLENWOOD AVE ","RALEIGH","NC","27612-4626","","","19197828600"
"BD6D8E6B-B3C9-2C89-BBC9AE27FD1C5A53","Ajisai Japanese Fusion","427 Woodburn Road","RALEIGH","NC","27605","","","19198319907"
"D33029D2-C274-862B-43FA7850317E2FEB","FILIPINO EXPRESS RESTAURANT","3601 CAPITAL BLVD ","RALEIGH","NC","27604","","","19198766911"
"F19FCE43-CE7D-8A2C-90DA36A70D57A17D","Red Lobster #0598","1805 WALNUT ST ","CARY","NC","27511","","","19198516806"
"05B2BE11-058B-AB3D-017B2DEC467345CE","Crafty Beer Shop","8450 Honeycutt Road","RALEIGH","NC","27615","","","19197030874"
"14FDE466-B84D-C354-BE4DFB663D8C3738","ROLY POLY","4040 ED DR ","RALEIGH","NC","27612","","","19197850441"
"19E33663-1714-195A-D8E0691F204EE70B","DIM SUM HOUSE","100 JERUSALEM DR ","MORRISVILLE","NC","27560","","","19193803087"
"1E14B82E-D9B3-613C-6B53F848CDC044D2","Belle at The Jones House","324 S. Academy Street","CARY","NC","27511","","","19193879724"
"6C63A3B0-17E2-8AFB-30AB100CB6CB1B73","SCHLOTZSKY'S","906 US 64 HWY W ","APEX","NC","27523","","",""
"B192D055-A4E3-12C0-BD60803843766796","STAG'S HEAD","106 GLENWOOD AVE ","RALEIGH","NC","27603","","","19198396207"
"BC47ECE9-C059-60AE-A2B8DA72C40FED44","Harris Teeter #235 Starbucks","7145 O'Kelly Chapel Road","Cary","NC","27519","","","19194659432"
"D75288F0-70E1-46A7-B8A6DFD3B05BB2B2","CAFE ANAR","108 FACTORY SHOPS DR ","MORRISVILLE","NC","27560","","","19196595768"
"F65E4A39-88C6-107A-2FEBA9892CA03100","THE OAK","4035 LAKE BOONE  TRL ","RALEIGH","NC","27607","","","19197879100"
"F8ADDA9E-163F-1467-654511B726DA96CD","SAMI'S SUBS, PIZZA & MORE","6405 WESTGATE RD ","RALEIGH","NC","27617-4757","","","19195718555"
"11056374-899F-A798-6087829993B5179F","LATIN QUARTERS","7335 SIX FORKS  RD ","RALEIGH","NC","27615","","","19199008333"
"19A00F33-964E-F469-F6D8426ED0A947E1","ITALIAN KITCHEN","4005 WAKE FOREST RD ","RALEIGH","NC","27609-6842","","","19197902444"
"395FD619-1215-43C7-8BDF303F89C4A0C3","TRIBUTE PIZZA PLACE","107 EDINBURGH SOUTH DR ","CARY","NC","27511","","","19194613799"
"82A1C07D-E825-0282-DC1AB51E690FC4B3","Lucky Chicken II","1851 N. Harrison Avenue","CARY","NC","27513","","","19196783153"
"53A8555A-FB38-0422-93EA972B6CDDA03E","Tasty 8's","121 Fayetteville Street","RALEIGH","NC","27603","","","19193078558"
"816AF65B-D6FD-22C4-2F71643CD152FACE","Maui Wowi","919 N. Harrison Avenue","CARY","NC","27513","","","19193789107"
"8E67A5F3-04C6-F871-5AEFE1FD54DD09AD","Clouds Brewing","126 N. West Street","RALEIGH","NC","27603","","","19193078335"
"3B69FF9E-BC6C-822F-E9A09A4806C07E23","WHISPERING PINES DINING","7501 LEADMINE  RD ","RALEIGH","NC","27615","","","19198700222"
"824DBEFA-CE9B-5D1A-3639B845E317C81E","Red Snapper Grill","409 W. Gannon Avenue","Zebulon","NC","27597","","","19194048298"
"8E94A9C9-C0AA-4EC2-2869EE8D6402F563","Starbucks Terminal I Pre-Security","1600 John Brantley Blvd.","Morrisville","NC","27560","","",""
"FA31E18A-A28D-DF30-726C2583F3652C08","GROCERY BOY JR.","1912 W GARNER  RD ","GARNER","NC","27529","","","19197725018"
"11CB05FB-BE0E-A9E2-6BD99AC14041D1A0","STARBUCKS #8529","5959 TRIANGLE TOWN  BLVD ","RALEIGH","NC","27615","","","19197922227"
"503BEC02-AF04-1EDC-E8D857D31491AD5B","STARBUCKS #21218","5100 CAPITAL BLVD ","RALEIGH","NC","27616","","","19197132135"
"B11D7AEF-049A-6A41-EB8928C7BC4055E7","Seven Cities","3611 Spring Forest Road","RALEIGH","NC","27616","","","19193074297"
"BF42895E-ABC2-FBDC-59F19E6795E9181E","RESCO MINI MART","7200-A OLD STAGE RD ","RALEIGH","NC","27603","","","19197797610"
"C211EDF3-12E4-11A1-326BC912D9331E7E","DELHI DARBAR INDIAN CUISINE","962 AIRPORT  BLVD ","MORRISVILLE","NC","27560","","","19194603339"
"F234B1F1-D717-B83F-351CBEADDDADB4CB","BEST STEAK & SUBS","323 CROSSROADS BLVD ","CARY","NC","27511","","","19192331388"
"150EA5ED-12F2-6963-90D78E16A6C95A8E","DAE JANG KUM","101 KEYBRIDGE DR ","MORRISVILLE","NC","27560","","","19196771190"
"1562A008-BC4E-14A7-13BA1A7822AB2960","SMITHFIELD'S CHICKEN N BAR-B-Q","3578 DAVIS  DR ","MORRISVILLE","NC","27560","","","19194682607"
"1A52B87C-DFA9-1358-D5EDBFDA02ED9DAF","CHIPPY'S","1001 DAVIS  DR ","APEX","NC","27523","","","19193728344"
"7C44E9C3-BAE7-BF5C-65A6A2E9433CB101","Waffle House #2052","2320 Dixie Forest Road","RALEIGH","NC","27615","","","19198621905"
"A5ECA7CE-8B14-4679-AA396FCEF4B25E88","SAM'S PIZZA & SALADS","4158 MAIN AT NORTH HILLS","RALEIGH","NC","27609","","","19197889640"
"B599B695-1265-D986-C22EFB03BC3B4599","GARIBALDI TRATTORIA PIZZA E PASTA","900 N MAIN ST ","FUQUAY VARINA","NC","27526","","","19195528865"
